Codice Scuola;Classe;Sezione;Disciplina;Titolo;Autori;Editore;ISBN;Volume;Prezzo;Nuova Adozione;Da Acquistare;Consigliato
CZTF00701D;4;BBS;LINGUA INGLESE;CHEMISTRY SKILLS AND COMPETENCES;FRANCHI MARTELLI BIANCA - CREEK HILARY - GUZZETTI ROSA;MINERVA ITALICA;9788829863488;U;;No;No;No
CZTF00701D;4;BBS;LINGUA INGLESE;GET INTO GRAMMAR AND VOCABULARY;A GALLAGHER - F GALUZZI ;PEARSON LONGMAN;9788883394508;U;;No;No;No
CZTF00701D;4;BBS;LINGUA INGLESE;ON TOPIC COMPACT;AA VV  ;PEARSON LONGMAN;9788883396748;U;;No;No;No
CZTF00701D;4;BBS;STORIA;LA RETE DEL TEMPO 2;GIOVANNI DE LUNA - MARCO MERIGGI ;PARAVIA;9788839525680;2;;No;Sì;No
CZTF00701D;4;BBS;MATEMATICA;TUTTI I COLORI DELLA MATEMATICA-ED.VERDE-SECONDO BIENNIO E QUINTO ANNO+EBOOK;SASSO L    ZOLI E  ;PETRINI;9788849426755;2;;No;Sì;No
CZTF00701D;4;BBS;ANATOMIA FISIOLOGIA IGIENE;CONOSCIAMO IL CORPO UMANO EDIZIONE AZZURRA 2ED. - VOL. UNICO (LDM);TORTORA GERARD - DERRICKSON BRYAN ;ZANICHELLI EDITORE;9788808320537;U;;No;No;No
CZTF00701D;4;BBS;ANATOMIA FISIOLOGIA IGIENE;IGIENE E PATOLOGIA 2ED. - VOL. UNICO (LD);AMENDOLA ANTONELLA - MESSINA ADA - PARIANI E E ALTRI;ZANICHELLI EDITORE;9788808720917;U;;No;No;No
CZTF00701D;4;BBS;BIOLOGIA, MICROBIOLOGIA E TECNOLOGIE DI CONTROLLO SANITARIO;BIOLOGIA, MICROBIOLOGIA E TECNOLOGIE DI CONTROLLO SANITARIO  - VOL. 1 (LD);FANTI FABIO  ;ZANICHELLI EDITORE;9788808590763;1;;No;No;No
CZTF00701D;4;BBS;SCIENZE MOTORIE E SPORTIVE;CORPO E I SUOI LINGUAGGI+DVDROM (IL);DEL NISTA PIERLUIGI - TASSELLI ANDREA ;D'ANNA;9788857790848;U;;No;No;No
CZTF00701D;4;BBS;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLA TUA PAROLA NUOVA EDIZIONE - VOLUME UNICO PER IL QUINQUENNIO + EBOOK;CASSINOTTI CLAUDIO - MARINONI GIANMARIO - BOZZI G MANDELLI A PROVEZZA ML;MARIETTI SCUOLA;9788839303608;U;;No;No;No
CZTF00701D;4;BBS;EDUCAZIONE CIVICA;IBRO DI EDUCAZIONE CIVICA;EMILIO ZANETTE - CRISTINA TINCATI - MARIA CECILIA AVERAME;PEARSON EDUCATION;9788891921956;U;;No;No;No
CZTF00701D;4;CEN;TECNOLOGIA MECCANICA;NUOVO CORSO DI TECNOLOGIA MECCANICA;DI GENNARO CATALDO - CHIAPPETTA ANNA LUISA - CHILLEMI ANTONINO;HOEPLI;9788836015252;2;;No;Sì;No
CZTF00701D;4;CEN;LINGUA E LETTERATURA ITALIANA;VOLO CON TE 2;TERRILE ALESSANDRA - BIGLIA PAOLA - TERRILE CRISTINA;PARAVIA;9788839564825;2;;No;Sì;No
CZTF00701D;4;CEN;LINGUA INGLESE;MECH & TECH + AUDIO IN MP 3 + VIDEO;PICCIOLI ILARIA  ;SAN MARCO;9788884884282;U;;No;No;No
CZTF00701D;4;CEN;STORIA;LA RETE DEL TEMPO 2;GIOVANNI DE LUNA - MARCO MERIGGI ;PARAVIA;9788839525680;2;;No;Sì;No
CZTF00701D;4;CEN;MATEMATICA;TUTTI I COLORI DELLA MATEMATICA-ED.VERDE-SECONDO BIENNIO E QUINTO ANNO+EBOOK;SASSO L    ZOLI E  ;PETRINI;9788849426755;2;;No;Sì;No
CZTF00701D;4;CEN;IMPIANTI ENERGETICI, DISEGNO E PROGETTAZIONE;IMPIANTI TERMOTECNICI NUOVA EDIZIONE OPENSCHOOL;GOLINO GIUSEPPE - LIPAROTI GIANFRANCO ;HOEPLI;9788820378875;U;;No;No;No
CZTF00701D;4;CEN;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLA TUA PAROLA NUOVA EDIZIONE - VOLUME UNICO PER IL QUINQUENNIO + EBOOK;CASSINOTTI CLAUDIO - MARINONI GIANMARIO - BOZZI G MANDELLI A PROVEZZA ML;MARIETTI SCUOLA;9788839303608;U;;No;No;No
CZTF00701D;4;CEN;MECCANICA E MACCHINE;NUOVO CORSO DI MECCANICA, MACCHINE ED ENERGIA;ANZALONE GIUSEPPE - BASSIGNANA PAOLO ;HOEPLI;9788836011537;2;;No;Sì;No
CZTF00701D;4;CEN;SISTEMI E AUTOMAZIONE;SISTEMI E AUTOMAZIONE LIBRO MISTO CON LIBRO DIGITALE;NATALI GRAZIANO - AGUZZI NADIA ;CALDERINI;9788852809491;2;;No;Sì;No
CZTF00701D;4;CEN;SCIENZE MOTORIE E SPORTIVE;CORPO E I SUOI LINGUAGGI+DVDROM (IL);DEL NISTA PIERLUIGI - TASSELLI ANDREA ;D'ANNA;9788857790848;U;;No;No;No
CZTF00701D;4;CEN;EDUCAZIONE CIVICA;IBRO DI EDUCAZIONE CIVICA;EMILIO ZANETTE - CRISTINA TINCATI - MARIA CECILIA AVERAME;PEARSON EDUCATION;9788891921956;U;;No;No;No
CZTF00701D;5;AMM;TECNOLOGIA MECCANICA;NUOVO CORSO DI TECNOLOGIA MECCANICA;DI GENNARO CATALDO - CHIAPPETTA ANNA LUISA - CHILLEMI ANTONINO;HOEPLI;9788836018420;3;;Sì;Sì;No
CZTF00701D;5;AMM;LINGUA E LETTERATURA ITALIANA;SCOPRIRAI LEGGENDO 3;PAOLO DI SACCO - PAOLA MANFREDI ;B.MONDADORI;9788869105272;3;;No;Sì;No
CZTF00701D;5;AMM;LINGUA INGLESE;GOALS ESSENTIAL+EBOOK;RAYNHAM A  FRUEN G  BORSBEY J  SWAN R  ROSS T  ;CIDEB - BLACK CAT;9788853022332;U;;No;No;No
CZTF00701D;5;AMM;LINGUA INGLESE;JUST ENGLISH GRAMMAR PREMIUM;FOSTER FRANCES - BROWN BRUNEL ;LANG EDIZIONI;9788861618701;U;;No;No;No
CZTF00701D;5;AMM;LINGUA INGLESE;MECH & TECH + AUDIO IN MP 3 + VIDEO;PICCIOLI ILARIA  ;SAN MARCO;9788884884282;U;;No;No;No
CZTF00701D;5;AMM;STORIA;LA RETE DEL TEMPO 3;GIOVANNI DE LUNA - MARCO MERIGGI ;PARAVIA;9788839525697;3;;No;Sì;No
CZTF00701D;5;AMM;MATEMATICA;COLORI DELLA MATEMATICA - EDIZIONE VERDE VOL. 5 + EBOOK +;SASSO LEONARDO - ZOLI ENRICO ;PETRINI;9788849422993;3;;No;Sì;No
CZTF00701D;5;AMM;DISEGNO, PROGETTAZIONE E ORGANIZZAZIONE INDUSTRIALE;DISEGNO, PROGETTAZIONE E ORGANIZZAZIONE INDUSTRIALE;RISOLO VINCENZO - BASSI BRUNA ;HOEPLI;9788820388805;2;;No;Sì;No
CZTF00701D;5;AMM;MECCANICA E MACCHINE;MANUALE DI MECCANICA;AA VV  ;HOEPLI;9788820366452;U;;No;No;Sì
CZTF00701D;5;AMM;MECCANICA E MACCHINE;NUOVO CORSO DI MECCANICA, MACCHINE ED ENERGIA;ANZALONE GIUSEPPE - BASSIGNANA PAOLO ;HOEPLI;9788836014941;3;;No;Sì;No
CZTF00701D;5;AMM;SISTEMI E AUTOMAZIONE;SISTEMI E AUTOMAZIONE LIBRO MISTO CON LIBRO DIGITALE;NATALI GRAZIANO - AGUZZI NADIA ;CALDERINI;9788852809507;3;;No;Sì;No
CZTF00701D;5;AMM;SCIENZE MOTORIE E SPORTIVE;CORPO E I SUOI LINGUAGGI+DVDROM (IL);DEL NISTA PIERLUIGI - TASSELLI ANDREA ;D'ANNA;9788857790848;U;;No;No;No
CZTF00701D;5;AMM;EDUCAZIONE CIVICA;IBRO DI EDUCAZIONE CIVICA;EMILIO ZANETTE - CRISTINA TINCATI - MARIA CECILIA AVERAME;PEARSON EDUCATION;9788891921956;U;;No;No;No
CZTF00701D;5;AMM;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLA TUA PAROLA NUOVA EDIZIONE - VOLUME UNICO PER IL QUINQUENNIO + EBOOK;CASSINOTTI CLAUDIO - MARINONI GIANMARIO - BOZZI G MANDELLI A PROVEZZA ML;MARIETTI SCUOLA;9788839303608;U;;No;Sì;No
CZTF00701D;5;BBS;CHIMICA;BIOCHIMICA - VOLUME UNICO (LDM);BROWN TERENCE A  ;ZANICHELLI EDITORE;9788808320681;U;;Sì;Sì;No
CZTF00701D;5;BBS;LINGUA E LETTERATURA ITALIANA;SCOPRIRAI LEGGENDO 3;PAOLO DI SACCO - PAOLA MANFREDI ;B.MONDADORI;9788869105272;3;;No;Sì;No
CZTF00701D;5;BBS;LINGUA INGLESE;CHEMISTRY SKILLS AND COMPETENCES;FRANCHI MARTELLI BIANCA - CREEK HILARY - GUZZETTI ROSA;MINERVA ITALICA;9788829863488;U;;No;No;No
CZTF00701D;5;BBS;LINGUA INGLESE;GET INTO GRAMMAR AND VOCABULARY;A GALLAGHER - F GALUZZI ;PEARSON LONGMAN;9788883394508;U;;No;No;No
CZTF00701D;5;BBS;LINGUA INGLESE;ON TOPIC COMPACT;AA VV  ;PEARSON LONGMAN;9788883396748;U;;No;No;No
CZTF00701D;5;BBS;STORIA;LA RETE DEL TEMPO 3;GIOVANNI DE LUNA - MARCO MERIGGI ;PARAVIA;9788839525697;3;;No;Sì;No
CZTF00701D;5;BBS;MATEMATICA;COLORI DELLA MATEMATICA - EDIZIONE VERDE VOL. 5 + EBOOK +;SASSO LEONARDO - ZOLI ENRICO ;PETRINI;9788849422993;3;;No;Sì;No
CZTF00701D;5;BBS;ANATOMIA FISIOLOGIA IGIENE;CONOSCIAMO IL CORPO UMANO EDIZIONE AZZURRA 2ED. - VOL. UNICO (LDM);TORTORA GERARD - DERRICKSON BRYAN ;ZANICHELLI EDITORE;9788808320537;U;;No;No;No
CZTF00701D;5;BBS;ANATOMIA FISIOLOGIA IGIENE;IGIENE E PATOLOGIA 2ED. - VOL. UNICO (LD);AMENDOLA ANTONELLA - MESSINA ADA - PARIANI E E ALTRI;ZANICHELLI EDITORE;9788808720917;U;;No;No;No
CZTF00701D;5;BBS;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLA TUA PAROLA NUOVA EDIZIONE - VOLUME UNICO PER IL QUINQUENNIO + EBOOK;CASSINOTTI CLAUDIO - MARINONI GIANMARIO - BOZZI G MANDELLI A PROVEZZA ML;MARIETTI SCUOLA;9788839303608;U;;No;No;No
CZTF00701D;5;BBS;BIOLOGIA, MICROBIOLOGIA E TECNOLOGIE DI CONTROLLO SANITARIO;BIOLOGIA, MICROBIOLOGIA E TECNOLOGIE DI CONTROLLO SANITARIO  - VOL. 2 (LD);FANTI FABIO  ;ZANICHELLI EDITORE;9788808688651;2;;No;Sì;No
CZTF00701D;5;BBS;DIRITTO E LEGISLAZIONE SOCIO-SANITARIA;LEGISLAZIONE SANITARIA - VOLUME UNICO (LDM);RAZZOLI MARIACRISTINA  ;CLITT;9788808399717;U;;No;Sì;No
CZTF00701D;5;BBS;SCIENZE MOTORIE E SPORTIVE;CORPO E I SUOI LINGUAGGI+DVDROM (IL);DEL NISTA PIERLUIGI - TASSELLI ANDREA ;D'ANNA;9788857790848;U;;No;No;No
CZTF00701D;5;BBS;EDUCAZIONE CIVICA;IBRO DI EDUCAZIONE CIVICA;EMILIO ZANETTE - CRISTINA TINCATI - MARIA CECILIA AVERAME;PEARSON EDUCATION;9788891921956;U;;No;No;No
CZTF00701D;5;CEN;TECNOLOGIA MECCANICA;NUOVO CORSO DI TECNOLOGIA MECCANICA;DI GENNARO CATALDO - CHIAPPETTA ANNA LUISA - CHILLEMI ANTONINO;HOEPLI;9788836018420;3;;Sì;Sì;No
CZTF00701D;5;CEN;LINGUA E LETTERATURA ITALIANA;SCOPRIRAI LEGGENDO 3;PAOLO DI SACCO - PAOLA MANFREDI ;B.MONDADORI;9788869105272;3;;No;Sì;No
CZTF00701D;5;CEN;LINGUA INGLESE;GOALS ESSENTIAL+EBOOK;RAYNHAM A  FRUEN G  BORSBEY J  SWAN R  ROSS T  ;CIDEB - BLACK CAT;9788853022332;U;;No;No;No
CZTF00701D;5;CEN;LINGUA INGLESE;JUST ENGLISH GRAMMAR PREMIUM;FOSTER FRANCES - BROWN BRUNEL ;LANG EDIZIONI;9788861618701;U;;No;No;No
CZTF00701D;5;CEN;LINGUA INGLESE;MECH & TECH + AUDIO IN MP 3 + VIDEO;PICCIOLI ILARIA  ;SAN MARCO;9788884884282;U;;No;No;No
CZTF00701D;5;CEN;STORIA;LA RETE DEL TEMPO 3;GIOVANNI DE LUNA - MARCO MERIGGI ;PARAVIA;9788839525697;3;;No;Sì;No
CZTF00701D;5;CEN;MATEMATICA;COLORI DELLA MATEMATICA - EDIZIONE VERDE VOL. 5 + EBOOK +;SASSO LEONARDO - ZOLI ENRICO ;PETRINI;9788849422993;3;;No;Sì;No
CZTF00701D;5;CEN;IMPIANTI ENERGETICI, DISEGNO E PROGETTAZIONE;MANUALE DEL TERMOTECNICO;ROSSI NICOLA  ;HOEPLI;9788820359713;U;;No;No;Sì
CZTF00701D;5;CEN;IMPIANTI ENERGETICI, DISEGNO E PROGETTAZIONE;IMPIANTI TERMOTECNICI NUOVA EDIZIONE OPENSCHOOL;GOLINO GIUSEPPE - LIPAROTI GIANFRANCO ;HOEPLI;9788820378875;U;;No;No;No
CZTF00701D;5;CEN;MECCANICA E MACCHINE;NUOVO CORSO DI MECCANICA, MACCHINE ED ENERGIA;ANZALONE GIUSEPPE - BASSIGNANA PAOLO ;HOEPLI;9788836014941;3;;No;Sì;No
CZTF00701D;5;CEN;SISTEMI E AUTOMAZIONE;SISTEMI E AUTOMAZIONE LIBRO MISTO CON LIBRO DIGITALE;NATALI GRAZIANO - AGUZZI NADIA ;CALDERINI;9788852809507;3;;No;Sì;No
CZTF00701D;5;CEN;SCIENZE MOTORIE E SPORTIVE;CORPO E I SUOI LINGUAGGI+DVDROM (IL);DEL NISTA PIERLUIGI - TASSELLI ANDREA ;D'ANNA;9788857790848;U;;No;No;No
CZTF00701D;5;CEN;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLA TUA PAROLA NUOVA EDIZIONE - VOLUME UNICO PER IL QUINQUENNIO + EBOOK;CASSINOTTI CLAUDIO - MARINONI GIANMARIO - BOZZI G MANDELLI A PROVEZZA ML;MARIETTI SCUOLA;9788839303608;U;;No;No;No
CZTF00701D;5;CEN;EDUCAZIONE CIVICA;IBRO DI EDUCAZIONE CIVICA;EMILIO ZANETTE - CRISTINA TINCATI - MARIA CECILIA AVERAME;PEARSON EDUCATION;9788891921956;U;;No;No;No
CZTF010008;1;A;CHIMICA;CHIMICA: MOLECOLE IN MOVIMENTO 2ED - VOLUME U (LDM);VALITUTTI GIUSEPPE - FALASCA MARIO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808920171;U;;No;Sì;No
CZTF010008;1;A;ITALIANO PER STRANIERI;IN ITALI@;FARINA ARIANNA - TANUCCI VALERIA ;HOEPLI;9788820363598;1;;No;No;Sì
CZTF010008;1;A;LINGUA E LETTERATURA ITALIANA;LEGGERE CONTA - NARRATIVA (LDM);FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA;ZANICHELLI EDITORE;9788808899880;U;;Sì;Sì;No
CZTF010008;1;A;LINGUA E LETTERATURA ITALIANA;PROMESSI SPOSI (I);MANZONI ALESSANDRO  ;A. MONDADORI SCUOLA;9788824750011;U;;No;No;Sì
CZTF010008;1;A;LINGUA E LETTERATURA ITALIANA;GRAMMATUTOR - PER PARLARE E SCRIVERE BENE;SAVIGLIANO C  ;GARZANTI SCUOLA;9791254550106;U;;No;Sì;No
CZTF010008;1;A;LINGUA INGLESE;TAKE ACTION! - VOLUME U (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808839428;U;;Sì;No;Sì
CZTF010008;1;A;LINGUA INGLESE;THINK GRAMMAR;PALLINI L     COWAN A  ;CIDEB - BLACK CAT;9788853021267;U;;Sì;Sì;No
CZTF010008;1;A;STORIA;PRONTI PER LA STORIA PER IL PRIMO E IL SECONDO ANNO;ZANETTE EMILIO - PIERANTOZZI GIACOMO ;B.MONDADORI;9791221600780;U;;Sì;Sì;No
CZTF010008;1;A;GEOGRAFIA;RELAZIONI;BIANCHI STEFANO SAVINO GRAZIA  ;DEASCUOLA;9791255314769;U;;Sì;Sì;No
CZTF010008;1;A;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808504388;1;;No;Sì;No
CZTF010008;1;A;FISICA;FISICA DI CUTNELL E JOHNSON.VERDE (LA) - VOLUME U (LDM);CUTNELL JOHN D - JOHNSON KENNETH W - YOUNG D - STADLER S;ZANICHELLI EDITORE;9788808479778;U;;No;Sì;No
CZTF010008;1;A;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);TERRA, ACQUA, ARIA 3ED. - VOLUME UNICO (LDM);CAVAZZUTI CRISTINA - DAMIANO DANIELA ;ZANICHELLI EDITORE;9788808999870;U;;Sì;Sì;No
CZTF010008;1;A;DIRITTO ED ECONOMIA;PARTECIPANDO. SECONDA EDIZIONE;CATTANI MARIA RITA  ;PARAVIA;9788839567857;U;;Sì;Sì;No
CZTF010008;1;A;TECNOLOGIE E TECNICHE DI RAPPRESENTAZIONE GRAFICA;TEKNOGRAPH + TECNOLOGIE + SCHEDE DI DISEGNO + AUTOCAD;INFUSSI ANGELO - CHINI ANDREA - CAMMARATA CARMELO;HOEPLI;9788836018536;U;;Sì;Sì;No
CZTF010008;1;A;TECNOLOGIE INFORMATICHE;NUOVO TEKNOAPP;CAMAGNI PAOLO - NIKOLASSY RICCARDO ;HOEPLI;9788836015085;U;;No;No;Sì
CZTF010008;1;A;SCIENZE MOTORIE E SPORTIVE;SEMPRE PIù MOVIMENTO EDIZIONE SLIM;FIORINI GIANLUIGI CHIESA ELISABETTA SPILIMBERGO GE - MONTEFORTE BIANCHI NICOLETTA  MELCHIORRE DONATELLA ;MARIETTI SCUOLA;9788839307811;U;;Sì;No;Sì
CZTF010008;1;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;TRA CIELO E TERRA;BOCCHINI SERGIO - FONTANELLA GUIDO ;EDB EDIZ.DEHONIANE BO (CED);9788810863053;U;;No;No;Sì
CZTF010008;1;A;EDUCAZIONE CIVICA;NUOVA EDUCAZIONE CIVICA (LA) 2ED. - VOLUME UNICO (LD);FAENZA FRANCESCA  ;ZANICHELLI EDITORE;9788808599216;U;;Sì;Sì;No
CZTF010008;1;B;CHIMICA;CHIMICA: MOLECOLE IN MOVIMENTO 2ED - VOLUME U (LDM);VALITUTTI GIUSEPPE - FALASCA MARIO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808920171;U;;No;Sì;No
CZTF010008;1;B;ITALIANO PER STRANIERI;IN ITALI@;FARINA ARIANNA - TANUCCI VALERIA ;HOEPLI;9788820363598;1;;No;No;Sì
CZTF010008;1;B;LINGUA E LETTERATURA ITALIANA;LEGGERE CONTA - NARRATIVA (LDM);FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA;ZANICHELLI EDITORE;9788808899880;U;;Sì;Sì;No
CZTF010008;1;B;LINGUA E LETTERATURA ITALIANA;PROMESSI SPOSI (I);MANZONI ALESSANDRO  ;A. MONDADORI SCUOLA;9788824750011;U;;No;No;Sì
CZTF010008;1;B;LINGUA E LETTERATURA ITALIANA;GRAMMATUTOR - PER PARLARE E SCRIVERE BENE;SAVIGLIANO C  ;GARZANTI SCUOLA;9791254550106;U;;No;Sì;No
CZTF010008;1;B;GEOGRAFIA;RELAZIONI;BIANCHI STEFANO SAVINO GRAZIA  ;DEASCUOLA;9791255314769;U;;Sì;Sì;No
CZTF010008;1;B;LINGUA INGLESE;TAKE ACTION! - VOLUME U (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808839428;U;;Sì;No;Sì
CZTF010008;1;B;LINGUA INGLESE;THINK GRAMMAR;PALLINI L     COWAN A  ;CIDEB - BLACK CAT;9788853021267;U;;Sì;Sì;No
CZTF010008;1;B;STORIA;PRONTI PER LA STORIA PER IL PRIMO E IL SECONDO ANNO;ZANETTE EMILIO - PIERANTOZZI GIACOMO ;B.MONDADORI;9791221600780;U;;Sì;Sì;No
CZTF010008;1;B;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808504388;1;;No;Sì;No
CZTF010008;1;B;FISICA;FISICA DI CUTNELL E JOHNSON.VERDE (LA) - VOLUME U (LDM);CUTNELL JOHN D - JOHNSON KENNETH W - YOUNG D - STADLER S;ZANICHELLI EDITORE;9788808479778;U;;No;Sì;No
CZTF010008;1;B;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);TERRA, ACQUA, ARIA 3ED. - VOLUME UNICO (LDM);CAVAZZUTI CRISTINA - DAMIANO DANIELA ;ZANICHELLI EDITORE;9788808999870;U;;Sì;Sì;No
CZTF010008;1;B;DIRITTO ED ECONOMIA;PARTECIPANDO. SECONDA EDIZIONE;CATTANI MARIA RITA  ;PARAVIA;9788839567857;U;;Sì;Sì;No
CZTF010008;1;B;TECNOLOGIE E TECNICHE DI RAPPRESENTAZIONE GRAFICA;TEKNOGRAPH + TECNOLOGIE + SCHEDE DI DISEGNO + AUTOCAD;INFUSSI ANGELO - CHINI ANDREA - CAMMARATA CARMELO;HOEPLI;9788836018536;U;;Sì;Sì;No
CZTF010008;1;B;TECNOLOGIE INFORMATICHE;NUOVO TEKNOAPP;CAMAGNI PAOLO - NIKOLASSY RICCARDO ;HOEPLI;9788836015085;U;;No;No;Sì
CZTF010008;1;B;SCIENZE MOTORIE E SPORTIVE;SEMPRE PIù MOVIMENTO EDIZIONE SLIM;FIORINI GIANLUIGI CHIESA ELISABETTA SPILIMBERGO GE - MONTEFORTE BIANCHI NICOLETTA  MELCHIORRE DONATELLA ;MARIETTI SCUOLA;9788839307811;U;;Sì;No;Sì
CZTF010008;1;B;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;TRA CIELO E TERRA;BOCCHINI SERGIO - FONTANELLA GUIDO ;EDB EDIZ.DEHONIANE BO (CED);9788810863053;U;;Sì;No;Sì
CZTF010008;1;B;EDUCAZIONE CIVICA;NUOVA EDUCAZIONE CIVICA (LA) 2ED. - VOLUME UNICO (LD);FAENZA FRANCESCA  ;ZANICHELLI EDITORE;9788808599216;U;;Sì;Sì;No
CZTF010008;1;C;CHIMICA;CHIMICA: MOLECOLE IN MOVIMENTO 2ED - VOLUME U (LDM);VALITUTTI GIUSEPPE - FALASCA MARIO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808920171;U;;No;Sì;No
CZTF010008;1;C;ITALIANO PER STRANIERI;IN ITALI@;FARINA ARIANNA - TANUCCI VALERIA ;HOEPLI;9788820363598;1;;No;No;Sì
CZTF010008;1;C;LINGUA E LETTERATURA ITALIANA;LEGGERE CONTA - NARRATIVA (LDM);FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA;ZANICHELLI EDITORE;9788808899880;U;;Sì;Sì;No
CZTF010008;1;C;LINGUA E LETTERATURA ITALIANA;PROMESSI SPOSI (I);MANZONI ALESSANDRO  ;A. MONDADORI SCUOLA;9788824750011;U;;No;No;Sì
CZTF010008;1;C;LINGUA E LETTERATURA ITALIANA;GRAMMATUTOR - PER PARLARE E SCRIVERE BENE;SAVIGLIANO C  ;GARZANTI SCUOLA;9791254550106;U;;No;Sì;No
CZTF010008;1;C;LINGUA INGLESE;TAKE ACTION! - VOLUME U (LDM);DOOLEY JENNY  ;ZANICHELLI EDITORE;9788808839428;U;;Sì;No;Sì
CZTF010008;1;C;LINGUA INGLESE;THINK GRAMMAR;PALLINI L     COWAN A  ;CIDEB - BLACK CAT;9788853021267;U;;Sì;Sì;No
CZTF010008;1;C;STORIA;PRONTI PER LA STORIA PER IL PRIMO E IL SECONDO ANNO;ZANETTE EMILIO - PIERANTOZZI GIACOMO ;B.MONDADORI;9791221600780;U;;Sì;Sì;No
CZTF010008;1;C;GEOGRAFIA;RELAZIONI;BIANCHI STEFANO SAVINO GRAZIA  ;DEASCUOLA;9791255314769;U;;Sì;Sì;No
CZTF010008;1;C;MATEMATICA;MATEMATICA MULTIMEDIALE.BLU 3ED. - VOL. 1 (LDM);BERGAMINI MASSIMO - BAROZZI GRAZIELLA ;ZANICHELLI EDITORE;9788808504388;1;;No;Sì;No
CZTF010008;1;C;FISICA;FISICA DI CUTNELL E JOHNSON.VERDE (LA) - VOLUME U (LDM);CUTNELL JOHN D - JOHNSON KENNETH W - YOUNG D - STADLER S;ZANICHELLI EDITORE;9788808479778;U;;No;Sì;No
CZTF010008;1;C;TECNOLOGIE INFORMATICHE;NUOVO TEKNOAPP;CAMAGNI PAOLO - NIKOLASSY RICCARDO ;HOEPLI;9788836015085;U;;No;No;Sì
CZTF010008;1;C;SCIENZE NATURALI (BIOLOGIA, CHIMICA, SCIENZE DELLA TERRA);TERRA, ACQUA, ARIA 3ED. - VOLUME UNICO (LDM);CAVAZZUTI CRISTINA - DAMIANO DANIELA ;ZANICHELLI EDITORE;9788808999870;U;;Sì;Sì;No
CZTF010008;1;C;DIRITTO ED ECONOMIA;PARTECIPANDO. SECONDA EDIZIONE;CATTANI MARIA RITA  ;PARAVIA;9788839567857;U;;Sì;Sì;No
CZTF010008;1;C;TECNOLOGIE E TECNICHE DI RAPPRESENTAZIONE GRAFICA;TEKNOGRAPH + TECNOLOGIE + SCHEDE DI DISEGNO + AUTOCAD;INFUSSI ANGELO - CHINI ANDREA - CAMMARATA CARMELO;HOEPLI;9788836018536;U;;Sì;Sì;No
CZTF010008;1;C;SCIENZE MOTORIE E SPORTIVE;SEMPRE PIù MOVIMENTO EDIZIONE SLIM;FIORINI GIANLUIGI CHIESA ELISABETTA SPILIMBERGO GE - MONTEFORTE BIANCHI NICOLETTA  MELCHIORRE DONATELLA ;MARIETTI SCUOLA;9788839307811;U;;Sì;No;Sì
CZTF010008;1;C;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;TRA CIELO E TERRA;BOCCHINI SERGIO - FONTANELLA GUIDO ;EDB EDIZ.DEHONIANE BO (CED);9788810863053;U;;Sì;No;Sì
CZTF010008;1;C;EDUCAZIONE CIVICA;NUOVA EDUCAZIONE CIVICA (LA) 2ED. - VOLUME UNICO (LD);FAENZA FRANCESCA  ;ZANICHELLI EDITORE;9788808599216;U;;Sì;Sì;No
CZTF010008;1;D;CHIMICA;CHIMICA: MOLECOLE IN MOVIMENTO 2ED - VOLUME U (LDM);VALITUTTI GIUSEPPE - FALASCA MARIO - AMADIO PATRIZIA;ZANICHELLI EDITORE;9788808920171;U;;No;Sì;No
CZTF010008;1;D;ITALIANO PER STRANIERI;IN ITALI@;FARINA ARIANNA - TANUCCI VALERIA ;HOEPLI;9788820363598;1;;No;No;Sì
CZTF010008;1;D;LINGUA E LETTERATURA ITALIANA;LEGGERE CONTA - NARRATIVA (LDM);FONTANA MARZIA - FORTE LAURA - TALICE MARIA TERESA;ZANICHELLI EDITORE;9788808899880;U;;Sì;Sì;No
